area,sec_id,sec_offset,sec_name,sec_type,ram_addr,file_addr,name,namespace,size,align,type,value
_main,1,0001a170,.text,text,8001f750,0001c750,mapObjFlagOn,mapdrv.o,00000128,4,,
_main,1,0001a298,.text,text,8001f878,0001c878,mapGetMapObj,mapdrv.o,000000a8,4,,
_main,1,0001a340,.text,text,8001f920,0001c920,mapSearchDmdJoint,mapdrv.o,00000038,4,,
_main,1,0001a378,.text,text,8001f958,0001c958,mapSearchDmdJointSub2,mapdrv.o,000003f0,4,,
_main,1,0001a768,.text,text,8001fd48,0001cd48,mapSearchDmdJointSub,mapdrv.o,00000580,4,,
_main,1,0001ace8,.text,text,800202c8,0001d2c8,mapSetPolygonVtxDesc,mapdrv.o,000001c4,4,,
_main,1,0001aeac,.text,text,8002048c,0001d48c,mapSetPolygon,mapdrv.o,00000434,4,,
_main,1,0001b2e0,.text,text,800208c0,0001d8c0,mapSetMaterialLight,mapdrv.o,0000057c,4,,
_main,1,0001b85c,.text,text,80020e3c,0001de3c,mapResetPaperAmbColor,mapdrv.o,0000000c,4,,
_main,1,0001b868,.text,text,80020e48,0001de48,mapSetPaperAmbColor,mapdrv.o,0000000c,4,,
_main,1,0001b874,.text,text,80020e54,0001de54,mapSetMaterial,mapdrv.o,00000614,4,,
_main,1,0001be88,.text,text,80021468,0001e468,mapSetTextureMatrix,mapdrv.o,00000360,4,,
_main,1,0001c1e8,.text,text,800217c8,0001e7c8,mapSetMaterialFog,mapdrv.o,00000098,4,,
_main,1,0001c280,.text,text,80021860,0001e860,mapSetMaterialLastStageBlend,mapdrv.o,00000320,4,,
_main,1,0001c5a0,.text,text,80021b80,0001eb80,mapSetMaterialTev,mapdrv.o,00002dbc,4,,
_main,1,0001f35c,.text,text,8002493c,0002193c,mapSetLight,mapdrv.o,000001cc,4,,
_main,1,0001f528,.text,text,80024b08,00021b08,mapDisp,mapdrv.o,00000824,4,,
_main,1,0001fd4c,.text,text,8002532c,0002232c,mapDispMapGrp_bbox,mapdrv.o,00000060,4,,
_main,1,0001fdac,.text,text,8002538c,0002238c,mapDispMapObj_bbox,mapdrv.o,00000148,4,,
_main,1,0001fef4,.text,text,800254d4,000224d4,_mapDispMapGrp_NoMaterial,mapdrv.o,00000458,4,,
_main,1,0002034c,.text,text,8002592c,0002292c,_mapDispMapObj_NoMaterial,mapdrv.o,00000120,4,,
_main,1,0002046c,.text,text,80025a4c,00022a4c,test_kururing_mapdisp,mapdrv.o,0000009c,4,,
_main,1,00020508,.text,text,80025ae8,00022ae8,mapDispMapGrp_off,mapdrv.o,00000078,4,,
_main,1,00020580,.text,text,80025b60,00022b60,mapDispMapObj_off,mapdrv.o,00000078,4,,
_main,1,000205f8,.text,text,80025bd8,00022bd8,mapDispMapGrp,mapdrv.o,00000020,4,,
_main,1,00020618,.text,text,80025bf8,00022bf8,mapDispMapObj,mapdrv.o,00000020,4,,
_main,1,00020638,.text,text,80025c18,00022c18,_mapDispMapGrp,mapdrv.o,00000374,4,,
_main,1,000209ac,.text,text,80025f8c,00022f8c,_mapDispMapObj,mapdrv.o,00000c2c,4,,
_main,1,000215d8,.text,text,80026bb8,00023bb8,mapMain,mapdrv.o,00001578,4,,
_main,1,00022b50,.text,text,80028130,00025130,mapReCalcMatrix,mapdrv.o,00000420,4,,
_main,1,00022f70,.text,text,80028550,00025550,mapCalcAnimMatrix,mapdrv.o,000003dc,4,,
_main,1,0002334c,.text,text,8002892c,0002592c,bmapLoad,mapdrv.o,0000017c,4,,
_main,1,000234c8,.text,text,80028aa8,00025aa8,bmapUnLoad,mapdrv.o,00000260,4,,
_main,1,00023728,.text,text,80028d08,00025d08,mapLoad,mapdrv.o,00000068,4,,
_main,1,00023790,.text,text,80028d70,00025d70,mapPreLoad,mapdrv.o,00000008,4,,
_main,1,00023798,.text,text,80028d78,00025d78,mapUnLoad,mapdrv.o,000001a0,4,,
_main,1,00023938,.text,text,80028f18,00025f18,_mapLoad,mapdrv.o,00000be0,4,,
_main,1,00024518,.text,text,80029af8,00026af8,mapSetPlayRate,mapdrv.o,000000bc,4,,
_main,1,000245d4,.text,text,80029bb4,00026bb4,mapReStartAnimationAll,mapdrv.o,00000060,4,,
_main,1,00024634,.text,text,80029c14,00026c14,mapPauseAnimationAll,mapdrv.o,00000060,4,,
_main,1,00024694,.text,text,80029c74,00026c74,mapReStartAnimation,mapdrv.o,000000b8,4,,
_main,1,0002474c,.text,text,80029d2c,00026d2c,mapPauseAnimation,mapdrv.o,000000b8,4,,
_main,1,00024804,.text,text,80029de4,00026de4,mapPlayAnimationLv,mapdrv.o,0000026c,4,,
_main,1,00024a70,.text,text,8002a050,00027050,mapCheckAnimation,mapdrv.o,00000130,4,,
_main,1,00024ba0,.text,text,8002a180,00027180,mapSearchAnmObj,mapdrv.o,000000a8,4,,
_main,1,00024c48,.text,text,8002a228,00027228,makeDisplayList,mapdrv.o,00000244,4,,
_main,1,00024e8c,.text,text,8002a46c,0002746c,mapEntry,mapdrv.o,0000009c,4,,
_main,1,00024f28,.text,text,8002a508,00027508,mapEntrySub,mapdrv.o,00000278,4,,
_main,1,000251a0,.text,text,8002a780,00027780,_mapEnt,mapdrv.o,00000588,4,,
_main,1,00025728,.text,text,8002ad08,00027d08,mapBuildTexture,mapdrv.o,00000210,4,,
_main,1,00025938,.text,text,8002af18,00027f18,mapInit,mapdrv.o,00000044,4,,
_main,1,0002597c,.text,text,8002af5c,00027f5c,mapGetBoundingBox,mapdrv.o,000001c4,4,,
_main,1,00025b40,.text,text,8002b120,00028120,mapGetJoints,mapdrv.o,0000004c,4,,
_main,1,00025b8c,.text,text,8002b16c,0002816c,mapGetJointsSub,mapdrv.o,000002c4,4,,
_main,1,00025e50,.text,text,8002b430,00028430,mapGetActiveGroup,mapdrv.o,00000008,4,,
_main,1,00025e58,.text,text,8002b438,00028438,mapGetWork,mapdrv.o,00000014,4,,
_main,1,00025e6c,.text,text,8002b44c,0002844c,N_mapDispOn,mapdrv.o,0000000c,4,,
_main,1,00025e78,.text,text,8002b458,00028458,N_mapDispOff,mapdrv.o,0000000c,4,,
_main,1,00025e84,.text,text,8002b464,00028464,getMapDataDvdRoot,mapdrv.o,00000008,4,,
_main,1,00025e8c,.text,text,8002b46c,0002846c,mapErrorEntry,mapdrv.o,0000006c,4,,
_main,1,00025ef8,.text,text,8002b4d8,000284d8,depthShadowEnd,shadowdrv.o,0000035c,4,,
_main,1,00026254,.text,text,8002b834,00028834,projShadowEnd,shadowdrv.o,00000294,4,,
_main,1,000264e8,.text,text,8002bac8,00028ac8,shadowGetProjShadowConfig,shadowdrv.o,0000001c,4,,
_main,1,00026504,.text,text,8002bae4,00028ae4,shadowGetProjShadowColor,shadowdrv.o,0000000c,4,,
_main,1,00026510,.text,text,8002baf0,00028af0,shadowGetProjShadowProjTexMtx,shadowdrv.o,0000000c,4,,
_main,1,0002651c,.text,text,8002bafc,00028afc,shadowGetProjShadowTexObj,shadowdrv.o,00000040,4,,
_main,1,0002655c,.text,text,8002bb3c,00028b3c,shadowProjShadowDrawCountUp,shadowdrv.o,00000014,4,,
_main,1,00026570,.text,text,8002bb50,00028b50,shadowGetDepthShadowConfig,shadowdrv.o,0000001c,4,,
_main,1,0002658c,.text,text,8002bb6c,00028b6c,shadowGetDepthShadowColor,shadowdrv.o,00000094,4,,
_main,1,00026620,.text,text,8002bc00,00028c00,shadowGetDepthShadowProjTexMtx,shadowdrv.o,0000000c,4,,
_main,1,0002662c,.text,text,8002bc0c,00028c0c,shadowGetDepthShadowDepthMtx,shadowdrv.o,0000000c,4,,
_main,1,00026638,.text,text,8002bc18,00028c18,shadowGetDepthShadowTexObj,shadowdrv.o,00000040,4,,
_main,1,00026678,.text,text,8002bc58,00028c58,shadowDepthShadowDrawCountUp,shadowdrv.o,00000014,4,,
_main,1,0002668c,.text,text,8002bc6c,00028c6c,shadowGetRamp16TexObj,shadowdrv.o,00000008,4,,
_main,1,00026694,.text,text,8002bc74,00028c74,shadowGetRamp8TexObj,shadowdrv.o,00000008,4,,
_main,1,0002669c,.text,text,8002bc7c,00028c7c,shadowGetCharShadowProjection,shadowdrv.o,0000000c,4,,
_main,1,000266a8,.text,text,8002bc88,00028c88,shadowGetCharShadowColor,shadowdrv.o,0000000c,4,,
_main,1,000266b4,.text,text,8002bc94,00028c94,shadowGetCharShadowProjTexMtx,shadowdrv.o,0000000c,4,,
_main,1,000266c0,.text,text,8002bca0,00028ca0,shadowGetCharShadowTexObj,shadowdrv.o,00000040,4,,
_main,1,00026700,.text,text,8002bce0,00028ce0,shadowFlagOn,shadowdrv.o,0000001c,4,,
_main,1,0002671c,.text,text,8002bcfc,00028cfc,shadowSetCollision,shadowdrv.o,00000034,4,,
_main,1,00026750,.text,text,8002bd30,00028d30,shadowSetCamId,shadowdrv.o,00000018,4,,
_main,1,00026768,.text,text,8002bd48,00028d48,shadowSetSize,shadowdrv.o,00000018,4,,
_main,1,00026780,.text,text,8002bd60,00028d60,shadowSetVolumeDecay,shadowdrv.o,00000020,4,,
_main,1,000267a0,.text,text,8002bd80,00028d80,U_shadowSetMode,shadowdrv.o,00000018,4,,
_main,1,000267b8,.text,text,8002bd98,00028d98,shadowSetType,shadowdrv.o,00000018,4,,
_main,1,000267d0,.text,text,8002bdb0,00028db0,shadowEntryMode,shadowdrv.o,000000e8,4,,
_main,1,000268b8,.text,text,8002be98,00028e98,shadowEntry,shadowdrv.o,000000ec,4,,
_main,1,000269a4,.text,text,8002bf84,00028f84,cylinderShadowDraw,shadowdrv.o,00000368,4,,
_main,1,00026d0c,.text,text,8002c2ec,000292ec,cylinder,shadowdrv.o,00000198,4,,
_main,1,00026ea4,.text,text,8002c484,00029484,shadowCharShadowDisp_Texture,shadowdrv.o,00000394,4,,
_main,1,00027238,.text,text,8002c818,00029818,shadowCharShadowDisp_Polygon,shadowdrv.o,000002dc,4,,
_main,1,00027514,.text,text,8002caf4,00029af4,shadowCharShadowDisp_Projection,shadowdrv.o,00000678,4,,
_main,1,00027b8c,.text,text,8002d16c,0002a16c,shadowCharShadowDisp_Collision,shadowdrv.o,00000214,4,,
_main,1,00027da0,.text,text,8002d380,0002a380,_filter,shadowdrv.o,00000058,4,,
_main,1,00027df8,.text,text,8002d3d8,0002a3d8,shadowDisp,shadowdrv.o,000007b4,4,,
_main,1,000285ac,.text,text,8002db8c,0002ab8c,shadowMain,shadowdrv.o,00000160,4,,
_main,1,0002870c,.text,text,8002dcec,0002acec,shadowInit,shadowdrv.o,000004f8,4,,
_main,1,00028c04,.text,text,8002e1e4,0002b1e4,seqCheckSeq,seqdrv.o,0000001c,4,,
_main,1,00028c20,.text,text,8002e200,0002b200,seqGetNextSeq,seqdrv.o,00000008,4,,
_main,1,00028c28,.text,text,8002e208,0002b208,seqGetPrevSeq,seqdrv.o,00000008,4,,
_main,1,00028c30,.text,text,8002e210,0002b210,seqGetSeq,seqdrv.o,00000008,4,,
_main,1,00028c38,.text,text,8002e218,0002b218,seqSetSeq,seqdrv.o,00000010,4,,
_main,1,00028c48,.text,text,8002e228,0002b228,seqMain,seqdrv.o,000000dc,4,,
_main,1,00028d24,.text,text,8002e304,0002b304,seqInit_MARIOSTORY,seqdrv.o,0000003c,4,,
_main,1,00028d60,.text,text,8002e340,0002b340,__DEMODiagnoseHang,DEMOInit.o,00000218,4,,
_main,1,00028f78,.text,text,8002e558,0002b558,__NoHangDoneRender,DEMOInit.o,0000044c,4,,
_main,1,000293c4,.text,text,8002e9a4,0002b9a4,__NoHangRetraceCallback,DEMOInit.o,0000009c,4,,
_main,1,00029460,.text,text,8002ea40,0002ba40,DEMOEnableGPHangWorkaround,DEMOInit.o,000000e8,4,,
_main,1,00029548,.text,text,8002eb28,0002bb28,L_DEMOGetCurrentBuffer,DEMOInit.o,00000008,4,,
_main,1,00029550,.text,text,8002eb30,0002bb30,DEMOGetRenderModeObj,DEMOInit.o,00000008,4,,
_main,1,00029558,.text,text,8002eb38,0002bb38,DEMODoneRender,DEMOInit.o,000000e4,4,,
_main,1,0002963c,.text,text,8002ec1c,0002bc1c,DEMOBeforeRender,DEMOInit.o,000000ec,4,,
_main,1,00029728,.text,text,8002ed08,0002bd08,DEMOInit,DEMOInit.o,00000334,4,,
_main,1,00029a5c,.text,text,8002f03c,0002c03c,DEMOPadInit,DEMOPad.o,00000088,4,,
_main,1,00029ae4,.text,text,8002f0c4,0002c0c4,DEMOPadRead,DEMOPad.o,000000c0,4,,
_main,1,00029ba4,.text,text,8002f184,0002c184,DEMOPadCopy,DEMOPad.o,000001b8,4,,
_main,1,00029d5c,.text,text,8002f33c,0002c33c,smartTexObj,memory.o,0000003c,4,,
_main,1,00029d98,.text,text,8002f378,0002c378,smartGarbage,memory.o,000001c8,4,,
_main,1,00029f60,.text,text,8002f540,0002c540,smartAlloc,memory.o,00000338,4,,
_main,1,0002a298,.text,text,8002f878,0002c878,smartFree,memory.o,00000154,4,,
_main,1,0002a3ec,.text,text,8002f9cc,0002c9cc,smartAutoFree,memory.o,000000a4,4,,
_main,1,0002a490,.text,text,8002fa70,0002ca70,L_smartReInit,memory.o,00000170,4,,
_main,1,0002a600,.text,text,8002fbe0,0002cbe0,smartInit,memory.o,000001e4,4,,
_main,1,0002a7e4,.text,text,8002fdc4,0002cdc4,_mapFree,memory.o,0000009c,4,,
_main,1,0002a880,.text,text,8002fe60,0002ce60,_mapAllocTail,memory.o,000000f8,4,,
_main,1,0002a978,.text,text,8002ff58,0002cf58,_mapAlloc,memory.o,000000f0,4,,
_main,1,0002aa68,.text,text,80030048,0002d048,N_battleMapFree,memory.o,00000030,4,,
_main,1,0002aa98,.text,text,80030078,0002d078,N_battleMapAlloc,memory.o,0000004c,4,,
_main,1,0002aae4,.text,text,800300c4,0002d0c4,__memFree,memory.o,0000002c,4,,
_main,1,0002ab10,.text,text,800300f0,0002d0f0,__memAlloc,memory.o,00000064,4,,
_main,1,0002ab74,.text,text,80030154,0002d154,memClear,memory.o,000000c4,4,,
_main,1,0002ac38,.text,text,80030218,0002d218,memInit,memory.o,000002a4,4,,
_main,1,0002aedc,.text,text,800304bc,0002d4bc,evtSetFloat,evtmgr_cmd.o,00000384,4,,
_main,1,0002b260,.text,text,80030840,0002d840,evtGetFloat,evtmgr_cmd.o,000004bc,4,,
_main,1,0002b71c,.text,text,80030cfc,0002dcfc,evtSetValue,evtmgr_cmd.o,00000400,4,,
_main,1,0002bb1c,.text,text,800310fc,0002e0fc,evtGetNumber,evtmgr_cmd.o,00000164,4,,
_main,1,0002bc80,.text,text,80031260,0002e260,evtGetValue,evtmgr_cmd.o,00000458,4,,
_main,1,0002c0d8,.text,text,800316b8,0002e6b8,evtmgrCmd,evtmgr_cmd.o,000013b8,4,,
_main,1,0002d490,.text,text,80032a70,0002fa70,evt_debug_put_reg,evtmgr_cmd.o,0000073c,4,,
_main,1,0002dbcc,.text,text,800331ac,000301ac,evt_brother_evt_id,evtmgr_cmd.o,000000b0,4,,
_main,1,0002dc7c,.text,text,8003325c,0003025c,evt_brother_evt,evtmgr_cmd.o,00000094,4,,
_main,1,0002dd10,.text,text,800332f0,000302f0,evt_inline_evt_id,evtmgr_cmd.o,0000017c,4,,
_main,1,0002de8c,.text,text,8003346c,0003046c,evt_inline_evt,evtmgr_cmd.o,0000015c,4,,
_main,1,0002dfe8,.text,text,800335c8,000305c8,evt_run_evt_id,evtmgr_cmd.o,00000120,4,,
_main,1,0002e108,.text,text,800336e8,000306e8,evt_run_evt,evtmgr_cmd.o,00000104,4,,
_main,1,0002e20c,.text,text,800337ec,000307ec,evt_case_end,evtmgr_cmd.o,00000180,4,,
_main,1,0002e38c,.text,text,8003396c,0003096c,evt_case_and,evtmgr_cmd.o,000001f8,4,,
_main,1,0002e584,.text,text,80033b64,00030b64,evt_case_or,evtmgr_cmd.o,00000168,4,,
_main,1,0002e6ec,.text,text,80033ccc,00030ccc,evt_case_flag,evtmgr_cmd.o,0000012c,4,,
_main,1,0002e818,.text,text,80033df8,00030df8,evt_case_between,evtmgr_cmd.o,0000017c,4,,
_main,1,0002e994,.text,text,80033f74,00030f74,evt_case_large_equal,evtmgr_cmd.o,0000015c,4,,
_main,1,0002eaf0,.text,text,800340d0,000310d0,evt_case_large,evtmgr_cmd.o,0000015c,4,,
_main,1,0002ec4c,.text,text,8003422c,0003122c,evt_case_small_equal,evtmgr_cmd.o,0000015c,4,,
_main,1,0002eda8,.text,text,80034388,00031388,evt_case_small,evtmgr_cmd.o,0000015c,4,,
_main,1,0002ef04,.text,text,800344e4,000314e4,evt_case_not_equal,evtmgr_cmd.o,0000015c,4,,
_main,1,0002f060,.text,text,80034640,00031640,evt_case_equal,evtmgr_cmd.o,0000015c,4,,
_main,1,0002f1bc,.text,text,8003479c,0003179c,evt_if_not_flag,evtmgr_cmd.o,000000c0,4,,
_main,1,0002f27c,.text,text,8003485c,0003185c,evt_if_flag,evtmgr_cmd.o,000000c0,4,,
_main,1,0002f33c,.text,text,8003491c,0003191c,evt_if_large_equal,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f408,.text,text,800349e8,000319e8,evt_if_small_equal,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f4d4,.text,text,80034ab4,00031ab4,evt_if_large,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f5a0,.text,text,80034b80,00031b80,evt_if_small,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f66c,.text,text,80034c4c,00031c4c,evt_if_not_equal,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f738,.text,text,80034d18,00031d18,evt_if_equal,evtmgr_cmd.o,000000cc,4,,
_main,1,0002f804,.text,text,80034de4,00031de4,evt_iff_large_equal,evtmgr_cmd.o,000000d4,4,,
_main,1,0002f8d8,.text,text,80034eb8,00031eb8,evt_iff_small_equal,evtmgr_cmd.o,000000d4,4,,
_main,1,0002f9ac,.text,text,80034f8c,00031f8c,evt_iff_large,evtmgr_cmd.o,000000d8,4,,
_main,1,0002fa84,.text,text,80035064,00032064,evt_iff_small,evtmgr_cmd.o,000000d8,4,,
_main,1,0002fb5c,.text,text,8003513c,0003213c,evt_iff_not_equal,evtmgr_cmd.o,000000d4,4,,
_main,1,0002fc30,.text,text,80035210,00032210,evt_iff_equal,evtmgr_cmd.o,000000d4,4,,
_main,1,0002fd04,.text,text,800352e4,000322e4,evt_if_str_large_equal,evtmgr_cmd.o,000000f0,4,,
_main,1,0002fdf4,.text,text,800353d4,000323d4,evt_if_str_small_equal,evtmgr_cmd.o,000000f0,4,,
_main,1,0002fee4,.text,text,800354c4,000324c4,evt_if_str_large,evtmgr_cmd.o,000000f0,4,,
_main,1,0002ffd4,.text,text,800355b4,000325b4,evt_if_str_small,evtmgr_cmd.o,000000f0,4,,
_main,1,000300c4,.text,text,800356a4,000326a4,evt_if_str_not_equal,evtmgr_cmd.o,000000f0,4,,
_main,1,000301b4,.text,text,80035794,00032794,evt_if_str_equal,evtmgr_cmd.o,000000f0,4,,
_main,1,000302a4,.text,text,80035884,00032884,evt_wait_msec,evtmgr_cmd.o,000000d0,4,,
_main,1,00030374,.text,text,80035954,00032954,evt_while,evtmgr_cmd.o,000000d4,4,,
_main,1,00030448,.text,text,80035a28,00032a28,evtGetPtrID,evtmgr.o,00000060,4,,
_main,1,000304a8,.text,text,80035a88,00032a88,evtGetPtr,evtmgr.o,0000003c,4,,
_main,1,000304e4,.text,text,80035ac4,00032ac4,evtStartOther,evtmgr.o,00000088,4,,
_main,1,0003056c,.text,text,80035b4c,00032b4c,evtStopOther,evtmgr.o,00000088,4,,
_main,1,000305f4,.text,text,80035bd4,00032bd4,evtStartAll,evtmgr.o,00000094,4,,
_main,1,00030688,.text,text,80035c68,00032c68,evtStopAll,evtmgr.o,00000094,4,,
_main,1,0003071c,.text,text,80035cfc,00032cfc,evtStartID,evtmgr.o,000000a0,4,,
_main,1,000307bc,.text,text,80035d9c,00032d9c,evtStopID,evtmgr.o,000000a0,4,,
_main,1,0003085c,.text,text,80035e3c,00032e3c,evtStart,evtmgr.o,000003d4,4,,
_main,1,00030c30,.text,text,80036210,00033210,evtStop,evtmgr.o,000003d4,4,,
_main,1,00031004,.text,text,800365e4,000335e4,evtSetType,evtmgr.o,00000008,4,,
_main,1,0003100c,.text,text,800365ec,000335ec,evtSetSpeed,evtmgr.o,00000010,4,,
_main,1,0003101c,.text,text,800365fc,000335fc,evtSetPri,evtmgr.o,00000008,4,,
_main,1,00031024,.text,text,80036604,00033604,evtCheckID,evtmgr.o,00000060,4,,
_main,1,00031084,.text,text,80036664,00033664,evtDeleteID,evtmgr.o,0000009c,4,,
_main,1,00031120,.text,text,80036700,00033700,evtDelete,evtmgr.o,000001d0,4,,
_main,1,000312f0,.text,text,800368d0,000338d0,evtmgrMain,evtmgr.o,000001ec,4,,
_main,1,000314dc,.text,text,80036abc,00033abc,evtRestart,evtmgr.o,00000148,4,,
_main,1,00031624,.text,text,80036c04,00033c04,evtBrotherEntry,evtmgr.o,000002e8,4,,
_main,1,0003190c,.text,text,80036eec,00033eec,evtChildEntry,evtmgr.o,00000334,4,,
_main,1,00031c40,.text,text,80037220,00034220,evtEntryType,evtmgr.o,0000028c,4,,
_main,1,00031ecc,.text,text,800374ac,000344ac,evtEntry,evtmgr.o,0000028c,4,,
_main,1,00032158,.text,text,80037738,00034738,evtEntryRunCheck,evtmgr.o,00000078,4,,
_main,1,000321d0,.text,text,800377b0,000347b0,evtmgrReInit,evtmgr.o,0000006c,4,,
_main,1,0003223c,.text,text,8003781c,0003481c,evtmgrInit,evtmgr.o,00000118,4,,
_main,1,00032354,.text,text,80037934,00034934,make_pri_table,evtmgr.o,0000012c,4,,
_main,1,00032480,.text,text,80037a60,00034a60,evtGetWork,evtmgr.o,00000020,4,,
_main,1,000324a0,.text,text,80037a80,00034a80,TEXGetGXTexObjFromPalette,texPalette.o,000000dc,4,,
_main,1,0003257c,.text,text,80037b5c,00034b5c,TEXGet,texPalette.o,00000010,4,,
_main,1,0003258c,.text,text,80037b6c,00034b6c,UnpackTexPalette,texPalette.o,00000120,4,,
_main,1,000326ac,.text,text,80037c8c,00034c8c,N_evt_mapdisp_onoff,evt_map.o,00000040,4,,
_main,1,000326ec,.text,text,80037ccc,00034ccc,evt_map_replace_mapobj,evt_map.o,000000d8,4,,
_main,1,000327c4,.text,text,80037da4,00034da4,evt_map_entry_airport_harbor,evt_map.o,0000019c,4,,
_main,1,00032960,.text,text,80037f40,00034f40,check2,evt_map.o,0000008c,4,,
_main,1,000329ec,.text,text,80037fcc,00034fcc,check,evt_map.o,0000008c,4,,
_main,1,00032a78,.text,text,80038058,00035058,evt_map_get_flush_color,evt_map.o,00000094,4,,
_main,1,00032b0c,.text,text,800380ec,000350ec,evt_map_set_flush_color,evt_map.o,000000c8,4,,
_main,1,00032bd4,.text,text,800381b4,000351b4,evt_map_set_flush_onoff,evt_map.o,0000009c,4,,
_main,1,00032c70,.text,text,80038250,00035250,evt_map_set_tevcallback,evt_map.o,00000060,4,,
_main,1,00032cd0,.text,text,800382b0,000352b0,evt_mapobj_get_position,evt_map.o,000000cc,4,,
_main,1,00032d9c,.text,text,8003837c,0003537c,evt_mapobj_clear_offscreen,evt_map.o,00000064,4,,
_main,1,00032e00,.text,text,800383e0,000353e0,evt_mapobj_set_offscreen,evt_map.o,00000088,4,,
_main,1,00032e88,.text,text,80038468,00035468,evt_mapobj_flag_onoff,evt_map.o,000000a8,4,,
_main,1,00032f30,.text,text,80038510,00035510,evt_map_set_playrate,evt_map.o,00000058,4,,
_main,1,00032f88,.text,text,80038568,00035568,evt_map_replayanim,evt_map.o,00000064,4,,
_main,1,00032fec,.text,text,800385cc,000355cc,evt_map_pauseanim,evt_map.o,00000064,4,,
_main,1,00033050,.text,text,80038630,00035630,evt_map_checkanim,evt_map.o,00000078,4,,
_main,1,000330c8,.text,text,800386a8,000356a8,evt_map_playanim,evt_map.o,0000007c,4,,
_main,1,00033144,.text,text,80038724,00035724,evt_mapobj_color,evt_map.o,000000f0,4,,
_main,1,00033234,.text,text,80038814,00035814,evt_map_blend_set_mobj_flag,evt_map.o,0000009c,4,,
_main,1,000332d0,.text,text,800388b0,000358b0,evt_map_blend_set_flag,evt_map.o,000001d8,4,,
_main,1,000334a8,.text,text,80038a88,00035a88,evt_map_blend_off,evt_map.o,00000040,4,,
_main,1,000334e8,.text,text,80038ac8,00035ac8,evt_map_set_blend,evt_map.o,000000d4,4,,
_main,1,000335bc,.text,text,80038b9c,00035b9c,evt_map_fog_onoff,evt_map.o,00000040,4,,
_main,1,000335fc,.text,text,80038bdc,00035bdc,evt_map_get_fog,evt_map.o,000000ac,4,,
_main,1,000336a8,.text,text,80038c88,00035c88,evt_map_set_fog,evt_map.o,000000e0,4,,
_main,1,00033788,.text,text,80038d68,00035d68,evt_mapobj_scale,evt_map.o,000000d0,4,,
_main,1,00033858,.text,text,80038e38,00035e38,evt_mapobj_rotate,evt_map.o,000000d0,4,,
_main,1,00033928,.text,text,80038f08,00035f08,evt_mapobj_trans,evt_map.o,000000d0,4,,
_main,1,000339f8,.text,text,80038fd8,00035fd8,relSetBtlAddr,mapdata.o,000000b0,4,,
_main,1,00033aa8,.text,text,80039088,00036088,relSetEvtAddr,mapdata.o,00000158,4,,
_main,1,00033c00,.text,text,800391e0,000361e0,areaDataPtr,mapdata.o,00000098,4,,
_main,1,00033c98,.text,text,80039278,00036278,mapDataPtr,mapdata.o,0000014c,4,,
_main,1,00033de4,.text,text,800393c4,000363c4,animPoseGetGroupName,animdrv.o,0000003c,4,,
_main,1,00033e20,.text,text,80039400,00036400,animPoseGetGroupIdx,animdrv.o,000000ac,4,,
_main,1,00033ecc,.text,text,800394ac,000364ac,animPoseGetShapeIdx,animdrv.o,000000ac,4,,
_main,1,00033f78,.text,text,80039558,00036558,animPoseDrawShape,animdrv.o,00000298,4,,
_main,1,00034210,.text,text,800397f0,000367f0,animPoseSetDispCallBack,animdrv.o,0000001c,4,,
_main,1,0003422c,.text,text,8003980c,0003680c,animPoseGetVivianType,animdrv.o,00000018,4,,
_main,1,00034244,.text,text,80039824,00036824,animPoseVivianMain,animdrv.o,00000038,4,,
_main,1,0003427c,.text,text,8003985c,0003685c,animPoseWorldMatrixEvalOn,animdrv.o,000000b8,4,,
_main,1,00034334,.text,text,80039914,00036914,L_animPoseWorldPositionEvalOff,animdrv.o,00000058,4,,
_main,1,0003438c,.text,text,8003996c,0003696c,animPoseWorldPositionEvalOn,animdrv.o,000000b8,4,,
_main,1,00034444,.text,text,80039a24,00036a24,evalProc,animdrv.o,000001e8,4,,
_main,1,0003462c,.text,text,80039c0c,00036c0c,animPoseTestXLU,animdrv.o,00000038,4,,
_main,1,00034664,.text,text,80039c44,00036c44,animPoseGetCurrentAnim,animdrv.o,00000040,4,,
_main,1,000346a4,.text,text,80039c84,00036c84,animPoseGetAnimBaseDataPtr,animdrv.o,00000030,4,,
